reference,window,channel,x,y,dist_cz,row_acc,col_acc,pattern,row_p,col_p,row_null_mean,row_p_fdr,col_p_fdr
csd,stim_0.14_to_0.64s,FP2,0.1924464496629584,0.5922892699155132,0.6227697931378249,0.28785714285714287,nan,0.6521022875162304,0.000999000999000999,nan,0.20014833333333334,True,
csd,stim_0.14_to_0.64s,AF3,-0.19572631237744492,0.46110229606836256,0.500923264379275,0.2319047619047619,nan,0.3399698378979384,0.000999000999000999,nan,0.19986285714285715,True,
csd,stim_0.14_to_0.64s,AF4,0.19572631237744492,0.46110229606836256,0.500923264379275,0.22833333333333333,nan,0.2601376413004403,0.000999000999000999,nan,0.1999725,True,
csd,stim_0.14_to_0.64s,F7,-0.5038313462318709,0.36605489997964774,0.6227697931378249,0.2386904761904762,nan,0.3219105587583725,0.000999000999000999,nan,0.1998154761904762,True,
csd,stim_0.14_to_0.64s,F5,-0.38316449267044905,0.3330798118805041,0.5076979313782504,0.24404761904761904,nan,0.25638064837503577,0.000999000999000999,nan,0.19992869047619047,True,
csd,stim_0.14_to_0.64s,F3,-0.2555991277378157,0.31563863605626796,0.4061510343108748,0.22452380952380951,nan,0.18249832513300193,0.000999000999000999,nan,0.19987940476190477,True,
csd,stim_0.14_to_0.64s,F1,-0.12679132837194124,0.31381954998058037,0.3384652875855003,0.21416666666666667,nan,0.11832373847945278,0.000999000999000999,nan,0.19980285714285714,True,
csd,stim_0.14_to_0.64s,FZ,0.0,0.31139098889535044,0.31139098889535044,0.2086904761904762,nan,0.10101334559440732,0.025974025974025976,nan,0.19994738095238096,True,
csd,stim_0.14_to_0.64s,F2,0.12679132837194124,0.31381954998058037,0.3384652875855003,0.20166666666666666,nan,0.2007024348296153,0.34165834165834164,nan,0.19979940476190478,False,
csd,stim_0.14_to_0.64s,F4,0.2555991277378157,0.31563863605626796,0.4061510343108748,0.20916666666666667,nan,0.21476569848275034,0.015984015984015984,nan,0.19991642857142855,True,
csd,stim_0.14_to_0.64s,F6,0.38316449267044905,0.3330798118805041,0.5076979313782504,0.22940476190476192,nan,0.12412923365005356,0.000999000999000999,nan,0.1999636904761905,True,
csd,stim_0.14_to_0.64s,F8,0.5038313462318709,0.36605489997964774,0.6227697931378249,0.23892857142857143,nan,0.12807990783495513,0.000999000999000999,nan,0.19986083333333335,True,
csd,stim_0.14_to_0.64s,FT7,-0.5922892699155132,0.19244644966295846,0.622769793137825,0.2430952380952381,nan,0.29656465464513077,0.000999000999000999,nan,0.19987988095238096,True,
csd,stim_0.14_to_0.64s,FC5,-0.4486894406361628,0.17223573916038115,0.4806114480352247,0.23904761904761904,nan,0.24351234108129174,0.000999000999000999,nan,0.1997659523809524,True,
csd,stim_0.14_to_0.64s,FC3,-0.2988471109399219,0.15889982751154078,0.33846528758550026,0.21095238095238095,nan,0.2039474904309013,0.007992007992007992,nan,0.19975202380952378,True,
csd,stim_0.14_to_0.64s,FC1,-0.15317259329874983,0.15317259329874983,0.21661875882695025,0.2057142857142857,nan,0.2630307955823408,0.1008991008991009,nan,0.19984345238095239,False,
csd,stim_0.14_to_0.64s,FCz,0.0,0.15569549444767522,0.15569549444767522,0.1988095238095238,nan,0.25320157740274457,0.5954045954045954,nan,0.1997779761904762,False,
csd,stim_0.14_to_0.64s,FC2,0.15317259329874983,0.15317259329874983,0.21661875882695025,0.2025,nan,0.204868660462965,0.2817182817182817,nan,0.19973988095238096,False,
csd,stim_0.14_to_0.64s,FC4,0.2988471109399219,0.15889982751154078,0.33846528758550026,0.20714285714285716,nan,0.4110423251635676,0.04895104895104895,nan,0.19978785714285716,False,
csd,stim_0.14_to_0.64s,FC6,0.4486894406361628,0.17223573916038115,0.4806114480352247,0.22892857142857143,nan,0.23768986265969577,0.000999000999000999,nan,0.1998070238095238,True,
csd,stim_0.14_to_0.64s,FT8,0.5922892699155132,0.19244644966295846,0.622769793137825,0.24642857142857144,nan,0.23350252515012587,0.000999000999000999,nan,0.19989345238095238,True,
csd,stim_0.14_to_0.64s,T7,-0.622769793137825,3.8133651688594835e-17,0.622769793137825,0.20976190476190476,nan,0.290995151570412,0.01098901098901099,nan,0.19997738095238093,True,
csd,stim_0.14_to_0.64s,C5,-0.4670742986901498,2.860005224274434e-17,0.4670742986901498,0.22238095238095237,nan,0.3818866424494135,0.000999000999000999,nan,0.1997107142857143,True,
csd,stim_0.14_to_0.64s,C3,-0.31139098889535044,1.9067198891700998e-17,0.31139098889535044,0.2288095238095238,nan,0.19587369763457604,0.000999000999000999,nan,0.19993761904761906,True,
csd,stim_0.14_to_0.64s,C1,-0.15569549444767522,9.533599445850499e-18,0.15569549444767522,0.21333333333333335,nan,0.337151339956855,0.000999000999000999,nan,0.2000233333333333,True,
csd,stim_0.14_to_0.64s,Cz,0.0,0.0,0.0,0.20857142857142857,nan,0.4081333964511827,0.04095904095904096,nan,0.19993166666666667,False,
csd,stim_0.14_to_0.64s,C2,0.15569549444767522,9.533599445850499e-18,0.15569549444767522,0.21571428571428572,nan,0.363702959589011,0.001998001998001998,nan,0.20009083333333336,True,
csd,stim_0.14_to_0.64s,C4,0.31139098889535044,1.9067198891700998e-17,0.31139098889535044,0.2292857142857143,nan,0.4827446745745288,0.000999000999000999,nan,0.2001040476190476,True,
csd,stim_0.14_to_0.64s,C6,0.4670742986901498,2.860005224274434e-17,0.4670742986901498,0.2155952380952381,nan,0.4979151722244683,0.001998001998001998,nan,0.1999404761904762,True,
csd,stim_0.14_to_0.64s,T8,0.622769793137825,3.8133651688594835e-17,0.622769793137825,0.2175,nan,0.2935681300880138,0.000999000999000999,nan,0.19988630952380954,True,
csd,stim_0.14_to_0.64s,M1,0.8664628506549251,5.305554783173226e-17,0.8664628506549251,0.2586904761904762,nan,0.5111518816772682,0.000999000999000999,nan,0.1997002380952381,True,
csd,stim_0.14_to_0.64s,TP7,-0.5922892699155132,-0.19244644966295837,0.6227697931378249,0.21035714285714285,nan,0.1472426203015279,0.011988011988011988,nan,0.20013797619047619,True,
csd,stim_0.14_to_0.64s,CP5,-0.4486894406361628,-0.17223573916038112,0.4806114480352247,0.22916666666666666,nan,0.3538811402926479,0.000999000999000999,nan,0.20005940476190476,True,
csd,stim_0.14_to_0.64s,CP3,-0.2988471109399219,-0.15889982751154083,0.33846528758550026,0.2301190476190476,nan,0.29795243603217475,0.000999000999000999,nan,0.2001429761904762,True,
